1128,1996,Severe Storm(s),MI
1129,1996,Severe Storm(s),IL
1130,1996,Flood,PA
1131,1996,Flood,WI
1132,1996,Fire,WV
1133,1996,Severe Storm(s),IA
1134,1996,Hurricane,NC
1135,1996,Hurricane,VA
1136,1996,Hurricane,PR
1137,1996,Severe Storm(s),WV
1138,1996,Flood,PA
1139,1996,Hurricane,MD
1140,1996,Flood,SC
1141,1997,Severe Storm(s),FL
1142,1997,Flood,MA
1143,1997,Flood,ME
1144,1997,Flood,NH
1145,1997,Severe Storm(s),NJ
1146,1997,Severe Storm(s),NY
1147,1997,Flood,HI
1148,1997,Severe Storm(s),NY
1149,1997,Flood,OR
1150,1997,Flood,PA
1151,1997,Severe Storm(s),MN
1152,1997,Severe Ice Storm,WA
1153,1997,Severe Storm(s),NV
1154,1997,Severe Storm(s),ID
1155,1997,Severe Storm(s),CA
1156,1997,Severe Storm(s),SD
1157,1997,Severe Storm(s),ND
1158,1997,Severe Storm(s),MN
1159,1997,Severe Storm(s),WA
1160,1997,Severe Storm(s),OR
1161,1997,Severe Storm(s),SD
1162,1997,Severe Storm(s),AR
1163,1997,Severe Storm(s),KY
1164,1997,Severe Storm(s),OH
1165,1997,Severe Storm(s),IN
1166,1997,Typhoon,FM
1167,1997,Tornado,TN
1168,1997,Flood,WV
1169,1997,Severe Storm(s),LA
1170,1997,Severe Storm(s),IL
1171,1997,Severe Storm(s),TN
1172,1997,Flood,WA
1173,1997,Flood,SD
1174,1997,Flood,ND
1175,1997,Flood,MN
1176,1997,Flood,AR
1177,1997,Severe Storm(s),ID
1178,1997,Flood,MS
1179,1997,Flood,TX
1180,1997,Severe Storm(s),WI
1181,1997,Severe Storm(s),MI
1182,1997,Flood,WA
1183,1997,Severe Storm(s),MT
1184,1997,Flood,VT
1185,1997,Severe Storm(s),AL
1186,1997,Flood,CO
1187,1997,Severe Storm(s),MN
1188,1997,Severe Storm(s),IL
1189,1997,Severe Storm(s),NJ
1190,1998,Severe Storm(s),NE
1191,1998,Snow,IA
1192,1998,Typhoon,MP
1193,1998,Typhoon,GU
1194,1998,Typhoon,MP
1195,1998,Severe Storm(s),FL
1196,1998,Snow,NY
1197,1998,Severe Storm(s),TN
1198,1998,Severe Storm(s),ME
1199,1998,Severe Storm(s),NH
1200,1998,Severe Storm(s),NC
1201,1998,Severe Storm(s),VT
1202,1998,Severe Storm(s),NM
1203,1998,Severe Storm(s),CA
1204,1998,Severe Storm(s),FL
1205,1998,Severe Storm(s),DE
1207,1998,Severe Storm(s),KY
1208,1998,Severe Storm(s),AL
1209,1998,Severe Storm(s),GA
1210,1998,Drought,MH
1211,1998,Severe Storm(s),NC
1212,1998,Tornado,MN
1213,1998,Drought,FM
1214,1998,Severe Storm(s),AL
1215,1998,Severe Storm(s),TN
1216,1998,Severe Storm(s),KY
1217,1998,Severe Storm(s),IN
1218,1998,Flood,SD
1219,1998,Severe Storm(s),PA
1220,1998,Flood,ND
1221,1998,Flood,OR
1222,1998,Severe Storm(s),NY
1223,1998,Fire,FL
1224,1998,Flood,MA
1225,1998,Tornado,MN
1226,1998,Severe Storm(s),MI
1227,1998,Severe Storm(s),OH
1228,1998,Severe Storm(s),VT
1229,1998,Severe Storm(s),WV
1230,1998,Flood,IA
1231,1998,Severe Storm(s),NH
1232,1998,Severe Storm(s),ME
1233,1998,Severe Storm(s),NY
1234,1998,Severe Storm(s),IN
1235,1998,Severe Storm(s),TN
1236,1998,Severe Storm(s),WI
1237,1998,Severe Storm(s),MI
1238,1998,Severe Storm(s),WI
1239,1998,Severe Storm(s),TX
1240,1998,Hurricane,NC
1241,1998,Hurricane,FL
1242,1998,Hurricane,VA
1243,1998,Hurricane,SC
1244,1998,Severe Storm(s),NY
1245,1998,Severe Storm(s),TX
1246,1998,Hurricane,LA
1247,1998,Hurricane,PR
1248,1998,Hurricane,VI
1249,1998,Hurricane,FL
1250,1998,Hurricane,AL
1251,1999,Hurricane,MS
1252,1999,Severe Storm(s),WA
1253,1999,Severe Storm(s),MO
1254,1999,Severe Storm(s),KS
1256,1999,Severe Storm(s),MO
1257,1999,Flood,TX
1258,1999,Severe Storm(s),KS
1259,1999,Severe Storm(s),FL
1260,1999,Severe Storm(s),TN
1261,1999,Severe Storm(s),AL
1262,1999,Severe Storm(s),TN
1263,1999,Severe Storm(s),ME
1264,1999,Severe Storm(s),LA
1265,1999,Severe Ice Storm,MS
1266,1999,Severe Storm(s),AR
1268,1999,Severe Ice Storm,WY
1269,1999,Severe Storm(s),LA
1270,1999,Severe Storm(s),MO
1271,1999,Severe Storm(s),GA
1272,1999,Tornado,OK
1273,1999,Tornado,KS
1274,1999,Tornado,TX
1275,1999,Severe Storm(s),TN
1276,1999,Severe Storm(s),CO
1277,1999,Severe Storm(s),IA
1278,1999,Severe Storm(s),IL
1279,1999,Flood,ND
1280,1999,Tornado,SD
1281,1999,Severe Storm(s),NV
1282,1999,Severe Storm(s),IA
1283,1999,Severe Storm(s),MN
1284,1999,Flood,WI
1285,1999,Tornado,UT
1286,1999,Severe Storm(s),NE
1287,1999,Hurricane,TX
1288,1999,Severe Ice Storm,MN
1289,1999,Severe Storm(s),PA
1290,1999,Hurricane,VA
1291,1999,Hurricane,NC
1292,1999,Hurricane,NC
1293,1999,Hurricane,VA
1294,1999,Hurricane,PA
1295,1999,Hurricane,NJ
1296,1999,Hurricane,NY
1297,1999,Hurricane,DE
1298,1999,Flood,PA
1299,1999,Hurricane,SC
1300,1999,Hurricane,FL
1301,1999,Severe Storm(s),NM
1302,1999,Hurricane,CT
1303,1999,Hurricane,MD
1304,2000,Severe Storm(s),AZ
1305,2000,Hurricane,NH
1306,2000,Hurricane,FL
1307,2000,Severe Storm(s),VT
1308,2000,Hurricane,ME
1309,2000,Hurricane,VI
1310,2000,Tornado,KY
1311,2000,Severe Storm(s),GA
1312,2000,Severe Storm(s),NC
1313,2000,Severe Storm(s),SC
1314,2000,Snow,LA
1315,2000,Severe Storm(s),GA
1316,2000,Severe Storm(s),AK
1317,2000,Severe Storm(s),AL
1318,2000,Severe Storm(s),VA
1319,2000,Flood,WV
1320,2000,Severe Storm(s),KY
1321,2000,Severe Storm(s),OH
1322,2000,Severe Storm(s),AL
1323,2000,Tornado,TX
1324,2000,Severe Storm(s),MD
1325,2000,Severe Storm(s),DC
1326,2000,Severe Storm(s),ME
1327,2000,Severe Storm(s),KS
1328,2000,Flood,MO
1329,2000,Fire,NM
1330,2000,Severe Storm(s),SD
1331,2000,Severe Storm(s),TN
1332,2000,Severe Storm(s),WI
1333,2000,Severe Storm(s),MN
1334,2000,Severe Storm(s),ND
1335,2000,Severe Storm(s),NY
1336,2000,Severe Storm(s),VT
1337,2000,Severe Storm(s),NJ
1338,2000,Severe Storm(s),DC
1339,2000,Severe Storm(s),OH
1340,2000,Fire,MT
1341,2000,Fire,ID
1343,2000,Severe Storm(s),OH
1344,2001,Severe Storm(s),FL
1345,2001,Severe Storm(s),FL
1346,2001,Severe Storm(s),MI
1347,2001,Severe Storm(s),AZ
1348,2001,Severe Storm(s),HI
1349,2001,Severe Storm(s),OK
1350,2001,Severe Storm(s),MT
1351,2001,Severe Storm(s),WY
1352,2001,Severe Storm(s),AL
1353,2001,Tornado,ND
1354,2001,Severe Ice Storm,AR
1355,2001,Severe Ice Storm,OK
1356,2001,Severe Ice Storm,TX
1357,2001,Severe Ice Storm,LA
1358,2001,Severe Storm(s),VT
1360,2001,Severe Storm(s),MS
1362,2001,Severe Storm(s),AL
1363,2001,Severe Storm(s),AR
1364,2001,Severe Storm(s),MA
1365,2001,Severe Storm(s),MS
1366,2001,Severe Storm(s),KS
1367,2001,Severe Storm(s),IA
1368,2001,Flood,IL
1369,2001,Flood,WI
1370,2001,Flood,MN
1371,2001,Severe Storm(s),ME
1372,2001,Severe Storm(s),PR
1373,2001,Severe Storm(s),NE
1374,2001,Severe Storm(s),CO
1375,2001,Flood,SD
1376,2001,Flood,ND
1377,2001,Severe Storm(s),MT
1378,2001,Severe Storm(s),WV
1381,2001,Severe Storm(s),FL
1382,2001,Severe Storm(s),MS
1383,2001,Severe Storm(s),PA
1384,2001,Severe Storm(s),OK
1385,2001,Severe Storm(s),MT
1386,2001,Severe Storm(s),VA
1387,2001,Severe Storm(s),TN
1388,2001,Severe Storm(s),KY
1389,2001,Severe Storm(s),DC
1390,2001,Severe Storm(s),OH
1391,2001,Fire,NY
1394,2002,Severe Storm(s),NE
1395,2002,Severe Storm(s),OK
1396,2002,Severe Storm(s),PR
1398,2002,Severe Storm(s),MS
1399,2002,Severe Storm(s),AL
1400,2002,Severe Storm(s),AR
1401,2002,Severe Ice Storm,OK
1402,2002,Severe Ice Storm,KS
1403,2002,Severe Ice Storm,MO
1404,2002,Snow,NY
1405,2002,Severe Storm(s),OR
1406,2002,Severe Storm(s),VA
1407,2002,Severe Storm(s),KY
1408,2002,Severe Storm(s),TN
1409,2002,Tornado,MD
1410,2002,Severe Storm(s),WV
1411,2002,Severe Storm(s),VA
1412,2002,Severe Storm(s),MO
1413,2002,Flood,MI
1414,2002,Severe Storm(s),KY
1416,2002,Tornado,IL
1417,2002,Typhoon,FM
1418,2002,Severe Storm(s),IN
1419,2002,Severe Storm(s),MN
1420,2002,Flood,IA
1421,2002,Fire,CO
1422,2002,Fire,AZ
1423,2002,Flood,AK
1424,2002,Severe Storm(s),MT
1425,2002,Flood,TX
1426,2002,Typhoon,GU
1427,2002,Typhoon,FM
1428,2002,Severe Storm(s),VT
1429,2002,Severe Storm(s),WI
1430,2002,Typhoon,MP
1431,2002,Severe Storm(s),ND
1432,2002,Tornado,WI
1433,2002,Severe Storm(s),IN
1435,2002,Hurricane,LA
1436,2003,Hurricane,MS
1437,2003,Hurricane,LA
1438,2003,Hurricane,AL
1439,2003,Severe Storm(s),TX
1441,2003,Severe Storm(s),TN
1442,2003,Severe Storm(s),AL
1443,2003,Severe Storm(s),MS
1444,2003,Severe Storm(s),OH
1445,2003,Severe Storm(s),AK
1446,2003,Typhoon,GU
1447,2003,Typhoon,MP
1448,2003,Severe Ice Storm,NC
1449,2003,Typhoon,FM
1450,2003,Severe Ice Storm,AR
1451,2003,Severe Ice Storm,SC
1452,2003,Severe Ice Storm,OK
1453,2003,Severe Storm(s),OH
1454,2003,Severe Storm(s),KY
1455,2003,Severe Storm(s),WV
1456,2003,Severe Storm(s),TN
1457,2003,Severe Ice Storm,NC
1458,2003,Severe Storm(s),VA
1459,2003,Severe Storm(s),MS
1460,2003,Severe Storm(s),FL
1461,2003,Severe Storm(s),AK
1462,2003,Severe Storm(s),KS
1463,2003,Severe Storm(s),MO
1464,2003,Severe Storm(s),TN
1465,2003,Severe Storm(s),OK
1466,2003,Severe Storm(s),AL
1467,2003,Severe Ice Storm,NY
1469,2003,Severe Storm(s),IL
1470,2003,Severe Storm(s),MS
1471,2003,Severe Storm(s),KY
1472,2003,Severe Storm(s),AR
1473,2003,Severe Storm(s),AS
1474,2003,Severe Storm(s),WV
1475,2003,Severe Storm(s),KY
1476,2003,Severe Storm(s),IN
1477,2003,Fire,AZ
1478,2003,Severe Storm(s),OH
1479,2003,Hurricane,TX
1480,2003,Severe Storm(s),NE
1481,2003,Severe Storm(s),FL
1482,2003,Severe Storm(s),TN
1483,2003,Severe Storm(s),ND
1484,2003,Tornado,OH
1485,2003,Severe Storm(s),PA
1486,2003,Severe Storm(s),NY
1487,2003,Severe Storm(s),IN
1488,2003,Severe Storm(s),VT
1489,2003,Severe Storm(s),NH
1490,2003,Hurricane,NC
1491,2003,Hurricane,VA
1492,2003,Hurricane,MD
1493,2003,Hurricane,DC
1494,2003,Hurricane,DE
1495,2003,Hurricane,DE
1496,2003,Hurricane,WV
1497,2003,Severe Storm(s),PA
1498,2004,Fire,CA
1499,2004,Severe Storm(s),WA
1500,2004,Severe Storm(s),WV
1501,2004,Severe Storm(s),PR
1502,2004,Severe Storm(s),VA
1503,2004,Severe Storm(s),VI
1504,2004,Typhoon,FM
1506,2004,Typhoon,AS
1507,2004,Severe Storm(s),OH
1508,2004,Severe Storm(s),ME
1509,2004,Severe Ice Storm,SC
1510,2004,Severe Storm(s),OR
1511,2004,Typhoon,FM
1512,2004,Flood,MA
1513,2004,Severe Storm(s),IL
1514,2004,Severe Storm(s),NM
1515,2004,Severe Storm(s),ND
1516,2004,Severe Storm(s),AR
1517,2004,Severe Storm(s),NE
1518,2004,Severe Storm(s),IA
1519,2004,Severe Storm(s),OH
1520,2004,Severe Storm(s),IN
1521,2004,Severe Storm(s),LA
1522,2004,Severe Storm(s),WV
1523,2004,Severe Storm(s),KY
1524,2004,Severe Storm(s),MO
1525,2004,Severe Storm(s),VA
1526,2004,Severe Storm(s),WI
1527,2004,Severe Storm(s),MI
1528,2004,Severe Storm(s),AR
1530,2004,Severe Storm(s),NJ
1531,2004,Severe Storm(s),SD
1532,2004,Typhoon,MP
1533,2004,Severe Storm(s),GU
1534,2004,Severe Storm(s),NY
1535,2004,Severe Storm(s),KS
1536,2004,Severe Storm(s),WV
1537,2004,Severe Storm(s),KY
1538,2004,Severe Storm(s),PA
1539,2004,Hurricane,FL
1540,2004,Fire,NV
1541,2004,Typhoon,MP
1542,2004,Severe Storm(s),IN
1543,2004,Hurricane,SC
1544,2004,Severe Storm(s),VA
1545,2004,Hurricane,FL
1546,2004,Hurricane,NC
1547,2004,Severe Storm(s),SC
1548,2004,Hurricane,LA
1549,2004,Hurricane,AL
1550,2004,Hurricane,MS
1551,2004,Hurricane,FL
1552,2004,Severe Storm(s),PR
1553,2004,Hurricane,NC
1554,2004,Hurricane,GA
1555,2004,Severe Storm(s),PA
1556,2004,Severe Storm(s),OH
1557,2004,Hurricane,PA
1558,2004,Severe Storm(s),WV
1559,2004,Severe Storm(s),VT
1560,2004,Hurricane,GA
1561,2004,Hurricane,FL
1562,2004,Severe Storm(s),KS
1563,2005,Severe Storm(s),NJ
1564,2005,Severe Storm(s),NY
1565,2005,Severe Storm(s),NY
1566,2005,Hurricane,SC
1567,2005,Hurricane,VI
1568,2005,Severe Storm(s),TN
1569,2005,Severe Storm(s),MN
1570,2005,Severe Storm(s),VA
1571,2005,Severe Storm(s),AK
1572,2005,Severe Storm(s),DE
1573,2005,Severe Storm(s),IN
1574,2005,Severe Storm(s),WV
1575,2005,Severe Storm(s),HI
1576,2005,Severe Storm(s),UT
1577,2005,Severe Storm(s),CA
1578,2005,Snow,KY
1579,2005,Severe Storm(s),KS
1580,2005,Severe Storm(s),OH
1581,2005,Severe Storm(s),AZ
1582,2005,Typhoon,AS
1583,2005,Severe Storm(s),NV
1584,2005,Severe Storm(s),AK
1585,2005,Severe Storm(s),CA
1586,2005,Severe Storm(s),AZ
1587,2005,Severe Storm(s),PA
1588,2005,Severe Storm(s),NJ
1589,2005,Severe Storm(s),NY
1590,2005,Severe Storm(s),NE
1591,2005,Severe Storm(s),ME
1592,2005,Flood,ID
1593,2005,Hurricane,AL
1594,2005,Hurricane,MS
1595,2005,Hurricane,FL
1596,2005,Severe Storm(s),SD
1597,2005,Severe Storm(s),ND
1598,2005,Flood,UT
1599,2005,Tornado,WY
1600,2005,Severe Storm(s),KS
1601,2005,Severe Storm(s),LA
1602,2005,Hurricane,FL
1603,2005,Hurricane,LA
1604,2005,Hurricane,MS
1605,2005,Hurricane,AL
1606,2005,Hurricane,TX
1607,2005,Hurricane,LA
1608,2006,Hurricane,NC
1609,2006,Hurricane,FL
1610,2006,Severe Storm(s),NH
1611,2006,Typhoon,MP
1612,2006,Tornado,IN
1613,2006,Severe Storm(s),PR
1614,2006,Severe Storm(s),MA
1615,2006,Severe Storm(s),KS
1616,2006,Snow,ND
1617,2006,Severe Storm(s),KY
1618,2006,Severe Storm(s),AK
1619,2006,Severe Storm(s),CT
1620,2006,Severe Storm(s),SD
1621,2006,Severe Storm(s),ND
1622,2006,Severe Storm(s),MN
1623,2006,Fire,OK
1624,2006,Fire,TX
1625,2006,Severe Ice Storm,SC
1626,2006,Severe Storm(s),KS
1627,2006,Severe Storm(s),NE
1628,2006,Severe Storm(s),CA
1629,2006,Severe Storm(s),NV
1630,2006,Severe Storm(s),ID
1631,2006,Severe Storm(s),MO
1632,2006,Severe Storm(s),OR
1633,2006,Severe Storm(s),IL
1634,2006,Severe Storm(s),TN
1635,2006,Severe Storm(s),MO
1636,2006,Severe Storm(s),AR
1637,2006,Severe Storm(s),OK
1638,2006,Severe Storm(s),KS
1640,2006,Severe Storm(s),HI
1641,2006,Severe Storm(s),WA
1642,2006,Severe Storm(s),MA
1643,2006,Severe Storm(s),NH
1644,2006,Severe Storm(s),ME
1645,2006,Severe Storm(s),ND
1646,2006,Severe Storm(s),CA
1647,2006,Severe Storm(s),SD
1648,2006,Flood,MN
1649,2006,Severe Storm(s),PA
1650,2006,Severe Storm(s),NY
1651,2006,Severe Storm(s),OH
1652,2006,Severe Storm(s),MD
1653,2006,Severe Storm(s),NJ
1654,2006,Severe Storm(s),DE
1655,2006,Severe Storm(s),VA
1656,2006,Severe Storm(s),OH
1657,2006,Flood,AK
1658,2006,Severe Storm(s),TX
1659,2006,Severe Storm(s),NM
1660,2006,Severe Storm(s),AZ
1661,2006,Severe Storm(s),VA
1662,2007,Severe Storm(s),IN
1663,2007,Severe Storm(s),AK
1665,2007,Severe Storm(s),NY
1666,2007,Fire,AK
1667,2007,Severe Storm(s),MO
1668,2007,Severe Storm(s),LA
1669,2007,Severe Storm(s),AK
1670,2007,Severe Storm(s),NY
1671,2007,Severe Storm(s),WA
1672,2007,Severe Storm(s),OR
1673,2007,Severe Storm(s),MO
1674,2007,Severe Storm(s),NE
1675,2007,Severe Storm(s),KS
1676,2007,Severe Ice Storm,MO
1677,2007,Severe Storm(s),OK
1678,2007,Severe Storm(s),OK
1679,2007,Severe Storm(s),FL
1680,2007,Severe Storm(s),FL
1681,2007,Severe Ice Storm,IL
1682,2007,Severe Storm(s),WA
1683,2007,Severe Storm(s),OR
1684,2007,Severe Storm(s),PA
1685,2007,Severe Storm(s),LA
1686,2007,Severe Storm(s),GA
1687,2007,Severe Storm(s),AL
1688,2007,Severe Storm(s),IA
1690,2007,Severe Storm(s),NM
1691,2007,Flood,ME
1692,2007,Severe Storm(s),NY
1693,2007,Severe Storm(s),ME
1694,2007,Severe Storm(s),NJ
1695,2007,Severe Storm(s),NH
1696,2007,Severe Storm(s),WV
1697,2007,Severe Storm(s),TX
1698,2007,Severe Storm(s),VT
1699,2007,Severe Storm(s),KS
1700,2007,Severe Storm(s),CT
1701,2007,Severe Storm(s),MA
1702,2007,Severe Storm(s),SD
1703,2007,Severe Storm(s),KY
1704,2007,Severe Storm(s),RI
1705,2007,Severe Storm(s),IA
1706,2007,Severe Storm(s),NE
1707,2007,Severe Storm(s),OK
1708,2007,Severe Storm(s),MO
1709,2007,Severe Storm(s),TX
1710,2007,Severe Storm(s),NY
1711,2007,Severe Storm(s),KS
1712,2007,Severe Storm(s),OK
1713,2007,Severe Storm(s),ND
1714,2007,Severe Storm(s),NE
1715,2007,Severe Storm(s),VT
1716,2007,Severe Storm(s),ME
1717,2007,Severe Storm(s),MN
1718,2007,Severe Storm(s),OK
1719,2007,Severe Storm(s),WI
1720,2007,Severe Storm(s),OH
1721,2007,Severe Storm(s),NE
1722,2007,Severe Storm(s),IL
1723,2007,Severe Storm(s),OK
1724,2007,Severe Storm(s),NY
1725,2007,Severe Storm(s),ND
1726,2007,Severe Storm(s),ND
1727,2007,Severe Storm(s),IA
1728,2007,Severe Storm(s),MO
1729,2007,Severe Storm(s),IL
1730,2008,Severe Storm(s),TX
1731,2008,Fire,CA
1732,2008,Severe Storm(s),IN
1733,2008,Severe Storm(s),OR
1734,2008,Severe Storm(s),WA
1735,2008,Severe Ice Storm,OK
1736,2008,Severe Ice Storm,MO
1737,2008,Severe Ice Storm,IA
1738,2008,Severe Storm(s),NV
1739,2008,Severe Ice Storm,NE
1740,2008,Severe Storm(s),IN
1741,2008,Severe Storm(s),KS
1742,2008,Severe Storm(s),MO
1743,2008,Severe Storm(s),HI
1744,2008,Severe Storm(s),AR
1745,2008,Severe Storm(s),TN
1746,2008,Severe Storm(s),KY
1747,2008,Severe Storm(s),IL
1748,2008,Severe Ice Storm,MO
1749,2008,Severe Storm(s),MO
1750,2008,Severe Storm(s),GA
1751,2008,Severe Storm(s),AR
1752,2008,Severe Storm(s),OK
1753,2008,Severe Storm(s),MS
1754,2008,Flood,OK
1755,2008,Flood,ME
1756,2008,Severe Storm(s),OK
1757,2008,Severe Storm(s),KY
1758,2008,Severe Storm(s),AR
1759,2008,Snow,SD
1760,2008,Severe Storm(s),MO
1761,2008,Severe Storm(s),GA
1762,2008,Severe Storm(s),CO
1763,2008,Severe Storm(s),IA
1764,2008,Severe Storm(s),MS
1765,2008,Severe Storm(s),NE
1766,2008,Severe Storm(s),IN
1767,2008,Severe Storm(s),MT
1768,2008,Severe Storm(s),WI
1769,2008,Severe Storm(s),WV
1770,2008,Severe Storm(s),NE
1771,2008,Severe Storm(s),IL
1772,2008,Severe Storm(s),MN
1773,2008,Severe Storm(s),MO
1774,2008,Severe Storm(s),SD
1775,2008,Severe Storm(s),OK
1776,2008,Severe Storm(s),KS
1777,2008,Severe Storm(s),MI
1778,2008,Severe Storm(s),VT
1779,2008,Severe Storm(s),NE
1780,2008,Hurricane,TX
1781,2008,Flood,ID
1782,2008,Severe Storm(s),NH
1783,2008,Severe Storm(s),NM
1784,2008,Severe Storm(s),VT
1785,2008,Severe Storm(s),FL
1786,2008,Hurricane,LA
1787,2008,Severe Storm(s),NH
1788,2008,Severe Storm(s),ME
1789,2008,Hurricane,AL
1790,2008,Severe Storm(s),VT
1791,2008,Hurricane,TX
1792,2008,Hurricane,LA
1793,2008,Hurricane,AR
1794,2008,Hurricane,MS
1795,2008,Severe Storm(s),IN
1796,2008,Severe Storm(s),AK
1797,2008,Severe Storm(s),AL
1798,2009,Severe Storm(s),PR
1799,2009,Severe Storm(s),NH
1800,2009,Severe Storm(s),IL
1801,2009,Severe Storm(s),NC
1802,2009,Severe Storm(s),KY
1803,2009,Severe Storm(s),OK
1804,2009,Severe Storm(s),AR
1805,2009,Severe Storm(s),OH
1806,2009,Hurricane,FL
1807,2009,Hurricane,VI
1808,2009,Severe Storm(s),KS
1809,2009,Severe Storm(s),MO
1810,2009,Fire,CA
1811,2009,Snow,SD
1812,2009,Severe Ice Storm,NH
1813,2009,Severe Ice Storm,MA
1814,2009,Flood,HI
1815,2009,Severe Storm(s),ME
1816,2009,Severe Ice Storm,VT
1817,2009,Flood,WA
1818,2009,Severe Ice Storm,KY
1819,2009,Severe Storm(s),AR
1820,2009,Severe Storm(s),OK
1821,2009,Severe Ice Storm,TN
1822,2009,Severe Storm(s),MO
1823,2009,Severe Storm(s),OK
1824,2009,Severe Storm(s),OR
1825,2009,Severe Storm(s),WA
1826,2009,Severe Storm(s),IL
1827,2009,Severe Storm(s),NY
1828,2009,Severe Storm(s),IN
1829,2009,Severe Storm(s),ND
1830,2009,Severe Storm(s),MN
1831,2009,Severe Storm(s),FL
1832,2009,Severe Storm(s),IN
1833,2009,Severe Storm(s),GA
1834,2009,Tornado,AR
1835,2009,Severe Storm(s),AL
1836,2009,Severe Storm(s),AL
1837,2009,Severe Storm(s),MS
1838,2009,Severe Storm(s),WV
1839,2009,Severe Storm(s),TN
1840,2009,Severe Storm(s),FL
1841,2009,Severe Storm(s),KY
1842,2009,Severe Storm(s),AL
1843,2009,Flood,AK
1844,2009,Severe Storm(s),SD
1845,2009,Severe Storm(s),AR
1846,2009,Fire,OK
1847,2009,Severe Storm(s),MO
1848,2009,Severe Storm(s),KS
1849,2009,Severe Storm(s),KS
1850,2009,Severe Storm(s),IL
1851,2009,Severe Storm(s),TN
1852,2009,Severe Storm(s),ME
1853,2009,Severe Storm(s),NE
1854,2009,Severe Storm(s),IA
1855,2009,Severe Storm(s),KY
1856,2009,Severe Storm(s),TN
1857,2009,Severe Storm(s),NY
1858,2009,Severe Storm(s),GA
1860,2009,Severe Storm(s),KS
1861,2010,Severe Storm(s),AR
1862,2010,Severe Storm(s),VA
1863,2010,Severe Storm(s),LA
1864,2010,Severe Storm(s),NE
1865,2010,Severe Storm(s),AK
1866,2010,Hurricane,AL
1867,2010,Severe Storm(s),NJ
1868,2010,Severe Storm(s),KS
1869,2010,Severe Storm(s),NY
1870,2010,Severe Storm(s),AL
1871,2010,Severe Storm(s),NC
1872,2010,Severe Storm(s),AR
1873,2010,Snow,NJ
1874,2010,Snow,VA
1875,2010,Snow,MD
1876,2010,Severe Storm(s),OK
1877,2010,Severe Storm(s),IA
1878,2010,Severe Storm(s),NE
1879,2010,Severe Storm(s),ND
1880,2010,Severe Storm(s),IA
1881,2010,Snow,WV
1882,2010,Snow,DC
1883,2010,Severe Ice Storm,OK
1884,2010,Severe Storm(s),CA
1885,2010,Severe Storm(s),KS
1886,2010,Severe Storm(s),SD
1887,2010,Severe Storm(s),SD
1888,2010,Severe Storm(s),AZ
1889,2010,Snow,NJ
1890,2010,Severe Storm(s),DC
1891,2010,Severe Storm(s),ME
1892,2010,Severe Storm(s),NH
1893,2010,Severe Storm(s),WV
1894,2010,Severe Storm(s),RI
1895,2010,Severe Storm(s),MA
1896,2010,Snow,DE
1897,2010,Severe Storm(s),NJ
1898,2010,Snow,PA
1899,2010,Severe Storm(s),NY
1900,2010,Flood,MN
1901,2010,Severe Storm(s),ND
1902,2010,Flood,NE
1903,2010,Snow,WV
1904,2010,Severe Storm(s),CT
1905,2010,Snow,VA
1906,2010,Severe Storm(s),MS
1907,2010,Flood,ND
1908,2010,Severe Storm(s),AL
1909,2010,Severe Storm(s),TN
1910,2010,Snow,MD
1912,2010,Severe Storm(s),KY
1913,2010,Severe Storm(s),NH
1914,2010,Severe Storm(s),SD
1915,2010,Flood,SD
1916,2010,Severe Storm(s),MS
1917,2010,Severe Storm(s),OK
1918,2010,Flood,WV
1919,2010,Severe Storm(s),PR
1920,2010,Severe Storm(s),ME
1921,2010,Tornado,MN
1922,2010,Severe Storm(s),MT
1923,2010,Flood,WY
1924,2010,Severe Storm(s),NE
1925,2010,Severe Storm(s),KY
1926,2010,Severe Storm(s),OK
1927,2010,Severe Storm(s),ID
1928,2010,Severe Storm(s),IA
1929,2010,Severe Storm(s),SD
1930,2010,Severe Storm(s),IA
1931,2010,Hurricane,TX
1932,2010,Severe Storm(s),KS
1933,2010,Severe Storm(s),WI
1934,2010,Severe Storm(s),MO
1935,2010,Severe Storm(s),IL
1936,2010,Flood,NM
1937,2010,Severe Storm(s),TN
1938,2010,Severe Storm(s),SD
1939,2010,Hurricane,VI
1940,2011,Severe Storm(s),AZ
1941,2011,Severe Storm(s),MN
1942,2011,Severe Storm(s),NC
1943,2011,Tornado,NY
1944,2011,Severe Storm(s),WI
1945,2011,Severe Storm(s),NE
1946,2011,Severe Storm(s),PR
1947,2011,Severe Storm(s),SD
1948,2011,Severe Storm(s),VI
1949,2011,Severe Storm(s),VI
1950,2011,Severe Storm(s),AZ
1951,2011,Severe Storm(s),VT
1952,2011,Flood,CA
1953,2011,Severe Storm(s),ME
1954,2011,Snow,NJ
1955,2011,Flood,UT
1956,2011,Severe Storm(s),OR
1957,2011,Severe Storm(s),NY
1958,2011,Snow,CT
1959,2011,Snow,MA
1960,2011,Snow,IL
1961,2011,Severe Storm(s),MO
1962,2011,Severe Storm(s),NM
1963,2011,Severe Storm(s),WA
1965,2011,Severe Storm(s),TN
1966,2011,Snow,WI
1969,2011,Severe Storm(s),NC
1970,2011,Severe Storm(s),OK
1971,2011,Severe Storm(s),AL
1972,2011,Severe Storm(s),MS
1973,2011,Severe Storm(s),GA
1974,2011,Severe Storm(s),TN
1975,2011,Severe Storm(s),AR
1976,2011,Severe Storm(s),KY
