1981,3,4,21,58,5.9,GREECE: ATHENS-CORINTH-KHALIS,GREECE
1981,3,10,15,16,19.8,GREECE: PREVEZA,GREECE
1981,4,18,0,32,39.8,PERU: AYACUCHO,PERU
1981,4,26,12,9,28.4,"CALIFORNIA: WESTMORLAND,CALIPATRIA",CALIFORNIA
1981,5,25,5,25,14.4,NEW ZEALAND: W OF NORTH ISLAND,NEW ZEALAND
1981,6,11,7,24,25.2,IRAN: SE: GOLBAFT,IRAN
1981,6,22,17,53,21.3,PERU: CENTRAL,PERU
1981,7,28,17,22,24.6,"IRAN: SE, KERMAN",IRAN
1981,8,13,2,58,11.9,BALKANS NW: BOSNIA-HERZEGOVINA: BANJA LUKA,BALKANS NW
1981,9,1,9,29,31.5,SAMOA: APIA; AMERICAN SAMOA: PAGO PAGO,SAMOA
1981,9,12,7,15,54.1,PAKISTAN: GILGIT,PAKISTAN
1981,10,16,3,25,42.2,"CHILE: OFF CENTRAL COAST, LAS CRUCES",CHILE
1981,10,18,4,31,2.7,VENEZUELA-N COLOMBIA,VENEZUELA-N COLOMBIA
1981,10,25,3,22,15.5,MEXICO: MICHOACAN: LAZARO CARDENAS,MEXICO
1981,11,14,9,5,29.0,EGYPT: ASWAN,EGYPT
1981,12,12,20,26,46.9,PAKISTAN: CENTRAL,PAKISTAN
1981,12,19,14,10,50.7,"GREECE: AEGEAN SEA: LESBOS, SKIROS",GREECE
1982,1,11,6,10,6.4,"PHILIPPINES: VIRAC, CATANDUANES",PHILIPPINES
1982,1,11,21,41,7.9,"CANADA; MAINE: CARIBOU, HAYNESVILLE, PRESQUE ISLE",CANADA; MAINE
1982,1,12,5,48,17.6,"HONDURAS: AMPALA, MASAYA",HONDURAS
1982,1,20,4,25,11.6,INDIA: LITTLE NICOBAR ISLAND,INDIA
1982,2,10,16,17,51.5,"INDONESIA: JAVA, SUKABUMI",INDONESIA
1982,2,24,4,22,40.3,INDONESIA: NORTHERN SUMATERA,INDONESIA
1982,3,11,10,32,27.7,INDONESIA: SUMBAWA ISLAND REGION,INDONESIA
1982,3,21,2,32,7.7,"JAPAN: HOKKAIDO, URAKAWA, HIROO",JAPAN
1982,3,28,4,16,52.5,MEXICO: CHIAPAS,MEXICO
1982,3,28,23,24,51.1,"PERU: COAST, LUNAHUANA, LIMA, HUANCAYO",PERU
1982,4,14,6,36,56.7,CHINA: GANSU PROVINCE,CHINA
1982,6,7,10,59,40.1,"MEXICO: GUERERRO, ORZIBA, OAXACA, GUADALUPE",MEXICO
1982,6,15,23,24,28.6,CHINA: SICHUAN PROVINCE: GARZE,CHINA
1982,6,19,6,21,58.0,EL SALVADOR: SAN SALVADOR; GUATEMALA,EL SALVADOR
1982,7,23,14,23,53.5,"IBARAKI, JAPAN","IBARAKI, JAPAN"
1982,8,5,20,33,52.9,SOLOMON ISLANDS: SANTA CRUZ ISLANDS,SOLOMON ISLANDS
1982,8,6,20,40,52.2,INDONESIA: FLORES ISLANDS: RUTENG,INDONESIA
1982,9,29,5,50,32.2,HONDURAS-GUATEMALA-EL SALVADOR,HONDURAS-GUATEMALA-EL SALVADOR
1982,10,17,10,56,47.6,ITALY: PERUGIA,ITALY
1982,11,16,23,41,21.0,"BALKANS NW: ALBANIA: BIER, BERAT, LUSHNJE",BALKANS NW
1982,12,13,9,12,48.0,YEMEN: DHAMAR,YEMEN
1982,12,16,0,40,48.7,AFGHANISTAN: NORTHEASTERN,AFGHANISTAN
1982,12,19,17,43,54.8,TONGA TRENCH,TONGA TRENCH
1982,12,25,12,28,2.8,INDONESIA: FLORES ISLAND: EASTERN,INDONESIA
1982,12,28,6,37,42.5,JAPAN: S. OF HONSHU ISLAND,JAPAN
1983,1,17,12,41,29.7,GREECE: IONIAN SEA,GREECE
1983,1,24,8,17,39.6,MEXICO: OAXACA: SALINA CRUZ,MEXICO
1983,2,13,1,40,10.9,CHINA: XINJIANG WEIWUER ZIZHIQU PROVINCE: WUQUA S,CHINA
1983,2,25,18,22,12.9,BALKANS NW: MACEDONIA: SKOPJE,BALKANS NW
1983,2,26,20,7,49.9,"TAJIKISTAN: GARM, KHAZORA",TAJIKISTAN
1983,3,12,1,36,35.8,INDONESIA: BANDA SEA,INDONESIA
1983,3,18,9,5,50.0,PAPUA NEW GUINEA: NEW IRELAND,PAPUA NEW GUINEA
1983,3,23,23,51,6.5,GREECE: VONITSA,GREECE
1983,3,25,11,57,49.3,"IRAN: TEHRAN, DAMAVOND, AMOI",IRAN
1983,3,31,13,12,52.6,"COLOMBIA: SW, POPAYAN",COLOMBIA
1983,4,2,0,32,27.7,TURKMENISTAN: KUM-DAG,TURKMENISTAN
1983,4,3,2,50,1.1,"COSTA RICA: SE, PANAMA: W",COSTA RICA
1983,4,4,2,51,34.3,INDONESIA: SUMATERA: BANDA ACEH,INDONESIA
1983,4,5,6,50,33.4,CHINA: XINJIANG WEIWUER ZIZHIQU PROVINCE: WUQUA,CHINA
1983,4,12,12,7,54.5,PERU: CHIMBOTE,PERU
1983,4,22,0,37,37.0,THAILAND: BANGKOK,THAILAND
1983,5,2,23,42,37.7,"CALIFORNIA: CENTRAL, COALINGA",CALIFORNIA
1983,5,26,2,59,59.6,JAPAN: HONSHU: AKITA,JAPAN
1983,6,9,12,49,3.8,"NOSHIRO, JAPAN","NOSHIRO, JAPAN"
1983,6,21,6,25,27.3,JAPAN: N. HONSHU ISLAND,JAPAN
1983,7,3,17,14,23.1,COSTA RICA: SAN JOSE,COSTA RICA
1983,7,5,12,1,27.3,"TURKEY: NW, BIGA, ERDEK, ISTANBUL",TURKEY
1983,7,12,15,10,3.4,ALASKA: PRINCE WILLIAM SOUND,ALASKA
1983,7,22,2,41,.8,"IRAN: NW, ZANJIN",IRAN
1983,8,6,4,52,53.6,PAKISTAN: ZIARAT,PAKISTAN
1983,8,6,15,43,51.2,GREECE: AEGEAN SEA,GREECE
1983,8,8,3,47,57.1,JAPAN: HONSHU: S COAST,JAPAN
1983,8,17,10,55,54.1,RUSSIA: NEAR EAST COAST OF KAMCHATKA,RUSSIA
1983,8,17,12,17,56.0,PHILIPPINES: LUZON,PHILIPPINES
1983,9,10,6,14,22.4,BALKANS NW: SERBIA,BALKANS NW
1983,10,3,13,33,35.0,"JAPAN: MIYAKEJIMA, OSHIMA",JAPAN
1983,10,4,18,52,13.3,CHILE: NORTHERN: COPOAPO-CHANARAL,CHILE
1983,10,16,5,32,28.7,INDONESIA: CELEBES: MINAHASSA: TOLITOLI,INDONESIA
1983,10,25,0,36,23.4,INDONESIA: CENTRAL SULAWESI,INDONESIA
1983,10,28,14,6,6.5,"IDAHO: BORAH PEAK, CHALLIS, MACKAY",IDAHO
1983,10,30,4,12,27.1,"TURKEY: ERZURUM, KARS, KHORASAN, PASINLER, NARMAN",TURKEY
1983,10,30,16,51,57.0,"JAPAN: TOTTORI, YONANGO",JAPAN
1983,11,6,21,9,45.2,"CHINA: E, HEZE-DONGMING, SHANDONG PROVINCE",CHINA
1983,11,8,0,49,32.1,BELGIUM,BELGIUM
1983,11,9,16,29,51.6,"ITALY: N, PARMA",ITALY
1983,11,16,16,13,nan,HAWAII: KAPAPALA,HAWAII
1983,11,30,17,46,.6,INDIAN OCEAN: CHAGOS ARCHIPELAGO: DIEGO GARCIA,INDIAN OCEAN
1983,12,22,1,2,2.4,"PAPUA NEW GUINEA: ULAWUN, RABAUL",PAPUA NEW GUINEA
1983,12,22,4,11,29.2,GUINEA: GAOUAL-KOUMBIA,GUINEA
1983,12,30,23,52,39.9,"AFGHANISTAN: HINDU KUSH: KABUL, SAMANGAN; PAKISTAN",AFGHANISTAN
1984,1,8,15,24,13.5,INDONESIA: SULAWESI: W,INDONESIA
1984,2,1,14,22,7.9,"AFGHANISTAN: KHOROG, JALALABAD; PAKISTAN",AFGHANISTAN
1984,2,7,21,33,21.4,SOLOMON ISLANDS: GUADALCANAL,SOLOMON ISLANDS
1984,2,11,8,2,51.5,GREECE: MANAGOULI-AIYION,GREECE
1984,2,16,17,18,41.6,PAKISTAN-NW AFGHANISTAN: HINDU KUSH: CHITRAL-LANDI,PAKISTAN-NW AFGHANISTAN
1984,3,19,20,28,38.2,UZBEKISTAN: GAZLI,UZBEKISTAN
1984,3,24,9,44,2.6,RUSSIA: KURIL ISLANDS,RUSSIA
1984,3,27,20,6,33.2,PAPUA NEW GUINEA: KARKAR,PAPUA NEW GUINEA
1984,4,24,21,15,19.0,CALIFORNIA: CENTRAL: MORGAN HILL,CALIFORNIA
1984,4,29,5,3,nan,ITALY: CENTRAL: :PERUGIA-ASSISSI-GUBBIO,ITALY
1984,5,7,17,49,41.6,ITALY: S CENTRAL: ABRUZZO,ITALY
1984,5,11,10,41,49.9,ITALY: S CENTRAL: ABRUZZO,ITALY
1984,5,13,12,45,55.8,BOSNIA-HERZEGOVINA: LJUBINJE; CROATIA: DUBROVNIK,BOSNIA-HERZEGOVINA
1984,6,13,2,29,25.3,"JAPAN: TORI SHIMA, OKINAWA",JAPAN
1984,6,24,11,17,11.9,DOMINICAN REPUBLIC: SANTO DOMINGO,DOMINICAN REPUBLIC
1984,7,19,6,56,10.4,UNITED KINGDOM: WALES,UNITED KINGDOM
1984,8,6,19,6,38.3,JAPAN: KYUSHU: NOBEOKA,JAPAN
1984,8,27,6,41,26.2,INDONESIA: N SUMATERA: TARUTUNG,INDONESIA
1984,9,7,0,44,41.7,BALKANS NW: SERBIA,BALKANS NW
1984,9,13,23,48,49.9,JAPAN: HONSHU: CENTRAL: MT ONTAKE,JAPAN
1984,9,18,13,26,1.8,"TURKEY: E, ERZURUM, OLUR-SENKAYA",TURKEY
1984,9,18,17,2,44.3,JAPAN: HONSHU ISLAND,JAPAN
1984,10,9,4,30,42.4,GREECE: MESSINA,GREECE
1984,10,18,9,46,24.6,"TURKEY: E, SENKAYA",TURKEY
1984,10,18,15,30,23.0,"WYOMING: DOUGLAS, MEDICINE BOW",WYOMING
1984,10,26,20,22,21.8,"TAJIKISTAN: DZHIRGATAL, GARM",TAJIKISTAN
1984,12,28,10,37,53.7,RUSSIA: KAMCHATKA,RUSSIA
1984,12,30,23,33,37.7,"INDIA: ASSAM, CACHAR DISTRICT",INDIA
1985,1,26,3,6,57.8,"ARGENTINA: WEST CENTRAL, MENDOZA, LA LIGUA",ARGENTINA
1985,2,2,20,52,34.2,"IRAN: S, FIRUZABAD-JAHROM",IRAN
1985,3,3,22,47,9.5,"CHILE: CENTRAL COAST, SAN ANTONIO, VALPARAISO",CHILE
1985,3,16,14,54,.7,GUADELOUPE,GUADELOUPE
1985,3,17,10,41,38.4,"CHILE: VALPARAISO, VINA DEL MAR",CHILE
1985,3,18,19,49,45.8,"PHILIPPINES: PAGADIAN, ZAMBOANGA",PHILIPPINES
1985,4,9,1,56,59.4,"CHILE: NEAR CENTRAL COAST, SANTIAGO-VALPARAISO",CHILE
1985,4,13,1,6,.1,"INDONESIA: DENPASAR, BALI",INDONESIA
1985,4,18,5,52,52.8,CHINA: YUNNAN PROVINCE,CHINA
1985,4,24,1,7,14.5,"PHILIPPINES: LUZON: BENGUET PROVINCE, BAGUIO",PHILIPPINES
1985,4,30,18,14,12.7,GREECE: MAGNISIA,GREECE
1985,5,10,15,35,50.5,"PAPUA NEW GUINEA: NEW BRITAIN: BIALLA, PIONA",PAPUA NEW GUINEA
1985,7,3,4,36,51.7,PAPUA NEW GUINEA: NEW BRITAIN: RABAUL,PAPUA NEW GUINEA
1985,7,29,7,54,44.0,"AFGHANISTAN: HINDU KUSH: CHITRAL, SWAT",AFGHANISTAN
1985,8,21,11,26,28.7,PERU: COAST: CHIMBOTE,PERU
1985,8,23,12,41,56.1,CHINA: S XINJIANG: WUQUA-SHUFU,CHINA
1985,9,15,2,42,54.8,INDONESIA: NEW GUINEA: IRIAN JAYA: ENAROTALI,INDONESIA
1985,9,19,13,17,47.3,MEXICO: MICHOACAN: MEXICO CITY,MEXICO
1985,9,21,1,37,13.4,MEXICO: SW COAST: MEXICO CITY,MEXICO
1985,9,27,3,39,8.5,"SOLOMON ISLANDS: HONIARA, GUADACANAL",SOLOMON ISLANDS
1985,9,28,14,50,15.2,BALKANS NW: MACEDONIA: DEMIR KAPIJA-NEGOTINO,BALKANS NW
1985,10,11,3,39,10.9,GUATEMALA: SAN MIGUEL UPSANTAN,GUATEMALA
1985,10,13,15,59,51.2,"TAJIKISTAN: KAPTOLYUK, KAYRAKKUM, GAFUROV",TAJIKISTAN
1985,10,27,19,34,57.1,ALGERIA: ANNABA-SETIF-SOUK,ALGERIA
1985,11,7,8,26,21.4,"TURKEY: ERZURUM, KARS, AGRI, ARTVIN",TURKEY
1985,11,17,9,40,21.2,INDONESIA: NEW GUINEA: IRIAN JAYA: MANOKWARI,INDONESIA
1985,11,28,3,49,54.1,VANUATU ISLANDS,VANUATU ISLANDS
1985,12,16,2,44,36.0,"NICARAGUA: RIVAS, MASAYA",NICARAGUA
1985,12,21,1,13,22.4,VANUATU ISLANDS,VANUATU ISLANDS
1985,12,25,2,38,56.5,ITALY: SICILY,ITALY
1986,1,11,19,42,21.9,"PERU: HUARMEY, CASMA, HUARAX, CHIMBOTE",PERU
1986,1,29,11,56,34.6,"INDONESIA: SUMATERA: S, HAHAT, MUARAENIM",INDONESIA
1986,2,3,15,12,46.7,"GUATEMALA: IXCHIGUAN, SAN MARCOS PROVINCE",GUATEMALA
1986,4,5,20,14,28.7,PERU: CUZCO,PERU
1986,4,26,7,35,16.1,"INDIA: KASHMIR: DHARMSALA, LAHORE, PAKISTAN",INDIA
1986,5,5,3,35,38.8,"TURKEY: DOGANSEHIR-GOLBASHI, KAPIDERE",TURKEY
1986,5,7,22,47,10.8,ALASKA: ALEUTIAN ISLANDS: ADAK,ALASKA
1986,5,13,8,44,2.1,"GEORGIA: AKHALKALAKI, SUSUZ",GEORGIA
1986,5,15,14,38,9.2,"PAKISTAN: BARKHAM, MATAKARI, HAMTAROT",PAKISTAN
1986,5,17,16,20,22.2,ALASKA: ANDREANOF ISLANDS,ALASKA
1986,5,20,5,25,46.9,TAIWAN: HUALIEN,TAIWAN
1986,6,11,13,48,1.3,VENEZUELA,VENEZUELA
1986,6,24,3,11,30.9,PAPUA NEW GUINEA,PAPUA NEW GUINEA
1986,7,8,9,20,44.5,CALIFORNIA: PALM SPRINGS,CALIFORNIA
1986,7,12,7,54,26.8,"IRAN: S, FARS PROVINCE, MAMASANI, SHIRAZ",IRAN
1986,7,13,13,47,8.2,"CALIFORNIA: SAN DIEGO, NEWPORT BEACH",CALIFORNIA
1986,7,18,17,22,38.2,"VENEZUELA: CHURUGUARA, FALCON, LARA",VENEZUELA
1986,7,21,14,42,26.6,CALIFORNIA-NEVADA: CHALFANT VALLEY,CALIFORNIA-NEVADA
1986,8,3,1,33,20.3,"TURKEY: YESILCE, UCGOZE, SAM",TURKEY
1986,8,30,21,28,35.4,"ROMANIA: BUCHAREST, KISHINEV-KAGUL",ROMANIA
1986,9,13,17,24,31.4,"GREECE: KALAMI, LAKONIA, ZAKINTHOS",GREECE
1986,9,15,11,41,27.8,"GREECE: S, MESSINIA, BERGA, NEDOUSA",GREECE
1986,10,5,18,53,20.9,"SOUTH AFRICA: MOUNT FRERE, DURBAN",SOUTH AFRICA
1986,10,10,17,49,24.1,EL SALVADOR: SAN SALVADOR,EL SALVADOR
1986,10,11,9,0,10.5,"TURKEY: AYDIN, DENIZLI-IZMIR-MANISA",TURKEY
1986,10,16,19,54,10.4,PAKISTAN: KHUZDAR,PAKISTAN
1986,10,20,6,46,9.9,KERMADEC ISLANDS: RAOUL,KERMADEC ISLANDS
1986,11,14,21,20,10.5,"TAIWAN: TAIPEI, HUALIEN",TAIWAN
1986,11,25,13,59,42.3,"BALKANS NW: BOSNIA-HERZEGOVINA: STRMICA, KNIN",BALKANS NW
1986,11,30,5,19,48.2,"BRAZIL: JOAO CAMARA, NATAL",BRAZIL
1986,12,7,14,17,9.5,BULGARIA: VELIKO TURNOVO-TURGOVISHTE,BULGARIA
1986,12,19,5,47,29.0,"CHILE: CENTRAL, VALPARAISO",CHILE
1986,12,20,23,47,8.9,"IRAN: S MAMASANI, SHIRAZ, NORABAD",IRAN
1987,1,5,22,52,46.5,CHINA: S XINJIANG PROVINCE: BAICHENG,CHINA
1987,1,24,8,9,21.3,"CHINA: XINGJIANG WEIWUER ZIZHIQU PROVINCE, WUSHI",CHINA
1987,1,26,11,11,41.8,"ALGERIA: MOHAMMADIA, QUED, FODDA, TISSEMSILT",ALGERIA
1987,2,6,13,16,17.8,JAPAN: EAST COAST HONSHU,JAPAN
1987,2,8,18,33,58.3,"PAPUA NEW GUINEA: HUON PENINSULA, UMBOI ISLAND",PAPUA NEW GUINEA
1987,3,2,1,42,34.1,"NEW ZEALAND: NORTH ISLAND, WHAKATANI, EDGECUMBE",NEW ZEALAND
1987,3,5,9,17,5.2,"CHILE: ANTOFAGASTA, ARICA",CHILE
1987,3,6,4,10,44.4,"ECUADOR: NAPO PROVINCE, QUITO, TULCAN",ECUADOR
1987,3,18,3,36,30.3,"JAPAN: KYUSHU: MIYAZAKI, NAZE",JAPAN
1987,3,24,12,49,47.0,JAPAN: HONSHU ISLAND,JAPAN
1987,4,25,12,16,52.4,"PHILIPPINES: MANILA, CUBI POINT",PHILIPPINES
1987,4,25,19,22,7.2,"INDONESIA: SUMATERA: N, TARUTUNG-LAKE TOBA,",INDONESIA
1987,5,23,17,9,4.4,PHILIPPINES: MINDANAO: TALAKAG-MALAYBALAY,PHILIPPINES
1987,5,29,6,27,50.7,"IRAN: W, NAHAVAND-HAMADEN-TUYSARKAN",IRAN
1987,6,18,14,3,16.7,SOLOMON ISLANDS,SOLOMON ISLANDS
1987,7,6,2,49,42.7,VANUATU ISLANDS,VANUATU ISLANDS
1987,8,2,9,7,35.5,CHINA: GANZHOU PROVINCE: XUNWU,CHINA
1987,8,8,15,48,56.7,"CHILE: ARICA, IQUIQUE",CHILE
1987,8,13,15,23,6.9,"CHILE: ARICA; PERU: AREQUIPA, TACNA",CHILE
1987,9,3,6,40,13.9,AUSTRALIA: MACQUARIE ISLAND,AUSTRALIA
1987,9,4,16,42,49.1,ITALY: PORTO SAN GIORGIO-PERMO-PDEASO AREA,ITALY
1987,9,22,13,43,37.6,"ECUADOR: AMBATO, LATACUNGA, RIOBAMBA",ECUADOR
1987,10,1,14,42,20.0,CALIFORNIA: WHITTIER,CALIFORNIA
1987,10,2,22,27,55.8,"PERU: SANTAOG DE CHUCO, TRUJILLO, CHIMBOTE",PERU
1987,10,4,10,59,38.1,"CALIFORNIA: WHITTIER, PASADENA",CALIFORNIA
1987,10,6,4,19,6.0,TONGA ISLANDS,TONGA ISLANDS
1987,10,12,13,57,4.7,PAPUA NEW GUINEA: SOLOMON SEA,PAPUA NEW GUINEA
1987,10,16,20,48,1.6,"PAPUA NEW GUINEA: NEW BRITAIN: KANDRIAN, KIMBTE",PAPUA NEW GUINEA
1987,11,17,8,46,53.3,ALASKA: GULF OF ALASKA,ALASKA
1987,11,24,1,54,14.5,CALIFORNIA: SUPERSTITION HILLS,CALIFORNIA
1987,11,26,1,43,14.0,"INDONESIA: TIMOR: PANTAR, MOUNT SIRUNG",INDONESIA
1987,11,30,19,23,19.5,ALASKA: YAKUTAT,ALASKA
1987,12,17,2,8,19.9,"JAPAN: HONSHU: CHIBA PERFECTURE, TOKYO",JAPAN
1988,1,3,21,32,25.3,CHINA: LINGWU,CHINA
1988,1,9,1,2,46.7,"ALBANIA: TIRANA, ULCINJ-BAR",ALBANIA
1988,1,22,0,35,58.0,AUSTRALIA: TENNANT CREEK,AUSTRALIA
1988,1,22,12,4,57.8,AUSTRALIA: TENNANT CREEK,AUSTRALIA
1988,2,5,14,1,2.7,CHILE: TALTAL,CHILE
1988,2,6,14,50,45.2,BANGLADESH: SYLHET; INDIA: TIPURA-ASSAM,BANGLADESH
1988,3,6,22,35,36.9,ALASKA: GULF OF ALASKA: ANCHORAGE,ALASKA
1988,3,30,2,12,42.8,"IRAN: DEH DASHT, BAHBAHAN",IRAN
1988,6,19,20,19,52.6,"PHILIPPINES: MINDORO: SAN JOSE, CALAPAN",PHILIPPINES
1988,6,24,2,6,26.3,PHILIPPINES: LUZON: LAOAG,PHILIPPINES
1988,7,5,20,32,7.2,"PAPUA NEW GUINEA: NEW BRITAIN: KANDRIAN, ARAWE",PAPUA NEW GUINEA
1988,7,20,23,15,36.6,"TAIWAN: HUALIEN, SU-HUA",TAIWAN
1988,8,6,0,36,24.6,"MYANMAR (BURMA); INDIA: GAUHATI, SIBSAGAR, IMPHAL",MYANMAR (BURMA); INDIA
1988,8,10,4,38,29.2,"SOLOMON ISLANDS: SAN CRISTOBAL, GUADALCANAL",SOLOMON ISLANDS
1988,8,11,16,4,45.6,"IRAN: S, MAMASANI, BUSHEHR, NURABAD",IRAN
1988,8,20,23,9,9.5,"NEPAL-INDIA: KATHMANDU, BIHAR",NEPAL-INDIA
1988,9,6,0,42,33.7,PAPUA NEW GUINEA: KAIAPIT (LANDSLIDE GENERATED),PAPUA NEW GUINEA
1988,9,25,20,52,14.7,"TAJIKISTAN: ROSHTKALA, KHOROG",TAJIKISTAN
1988,10,16,12,34,5.6,"GREECE: IONIAN SEA: KILINI, VARTHOLOMION",GREECE
1988,10,31,10,12,58.4,"ALGERIA: BLIDA, MEDEA-ALGIERS",ALGERIA
1988,11,3,14,47,10.7,"GUATEMALA: S PALIN, SAN VICENTE PACAYA",GUATEMALA
1988,11,3,19,42,18.1,PUERTO RICO: MONA PASSAGE: CATANO,PUERTO RICO
1988,11,6,13,3,19.3,CHINA: YUNNAN PROVINCE,CHINA
1988,11,6,13,15,43.3,CHINA: YUNNAN PROVINCE,CHINA
1988,11,10,1,17,49.4,"CHINA: E, QINZHOU-FANGCHENG, NANNING",CHINA
1988,11,12,3,34,48.6,"JAMAICA: ST ANDREW, JACKS HILL",JAMAICA
1988,11,17,6,55,46.0,"PHILIPPINES: SAMAR: CATARMAN, CATBALOGAN",PHILIPPINES
1988,11,21,16,55,52.5,AZORES: SAO MIGUEL ISLAND,AZORES
1988,11,25,23,46,4.5,"CANADA: QUEBEC: SAGUENAY, QUEBEC CITY",CANADA
1988,12,7,7,41,24.2,"ARMENIA: LENINAKAN, SPITAK, KIROVAKAN",ARMENIA
1989,1,22,23,2,7.1,"TAJIKISTAN: SHARORA, GISSAR",TAJIKISTAN
1989,3,8,11,44,32.3,"INDONESIA: MOLUCCA PASSAGE: MOROTAI, TANAWANGU",INDONESIA
1989,3,10,8,0,48.7,"TURKEY: ERZURUM, KARS",TURKEY
1989,3,10,14,14,10.2,PAPUA NEW GUINEA: NEW BRITAIN: RABAUL,PAPUA NEW GUINEA
1989,3,10,21,49,45.8,"MALAWI: SALIMA, DEDZA, MOHINJI",MALAWI
1989,4,15,20,34,8.9,CHINA: SICHUAN PROVINCE: BATANG,CHINA
1989,4,25,14,29,.5,"MEXICO: MEXICO CITY, ACAPULCO",MEXICO
1989,5,3,9,13,24.2,"IRAN: SW, SHIRAZ, MAMASANI",IRAN
1989,5,4,0,22,6.7,"VENEZUELA: FALCON, CARABOBO, CARACAS",VENEZUELA
1989,5,7,0,38,18.5,"CHINA: YUNNAN PROVINCE: GENGMA, LANCANG, MENGLIAN",CHINA
1989,5,23,10,54,46.3,MACQUARIE ISLAND: MACQUARIE STATION; NEW ZEALAND,MACQUARIE ISLAND
1989,5,27,20,8,37.3,"IRAN: DO GOBADAN, FARS, YASUJ",IRAN
1989,6,12,0,4,9.7,BANGLADESH: BANARIPARA,BANGLADESH
1989,6,25,20,37,32.4,"ECUADOR: ESMERALDAS, GUAYAQUIL",ECUADOR
1989,6,26,3,27,3.9,HAWAIIAN ISLANDS: PUNA DISTRICT,HAWAIIAN ISLANDS
1989,6,26,10,38,39.4,"AZORES: GRACIOSA, TERCEIRA",AZORES
1989,7,9,2,9,9.1,"JAPAN: HONSHU: ITO, AJIRO",JAPAN
1989,7,14,20,42,40.0,INDONESIA: TIMOR: ALOR,INDONESIA
1989,8,1,0,18,4.8,"INDONESIA: KURIMA DISTRICT, BALIEM RIVER",INDONESIA
1989,8,3,7,42,40.8,"RUSSIA: GROZNYY, BUYNAKSK",RUSSIA
1989,8,20,11,16,56.5,"DJIBOUTI: GALAFI, YABAKI",DJIBOUTI
1989,9,4,5,20,55.9,INDONESIA: TEMBAGAPURA,INDONESIA
1989,9,4,13,14,58.2,ALASKA,ALASKA
1989,9,22,2,25,50.8,CHINA: SICHUAN PROVINCE: XIAOJIN COUNTY,CHINA
1989,10,1,2,59,6.3,IRAN: DEH BORZORG-E SISAKHT,IRAN
1989,10,18,0,4,15.2,CALIFORNIA: LOMA PRIETA,CALIFORNIA
1989,10,18,14,57,22.4,CHINA: SHANXI AND HEBEI PROVINCES; DATONG,CHINA
1989,10,29,5,25,38.2,JAPAN: N. HONSHU ISLAND,JAPAN
1989,10,29,19,9,12.9,"ALGERIA: ALGIERS, CHERCHELL, TIPAZA",ALGERIA
1989,11,1,10,25,52.2,PUERTO RICO: MONA PASSAGE,PUERTO RICO
1989,11,1,18,25,34.9,"JAPAN: HONSHU: N, AOMORI, MISAWA",JAPAN
1989,11,20,3,21,7.8,CHINA: SICHUAN PROVINCE: JIANGBEI COUNTY,CHINA
1989,11,20,4,19,4.6,"IRAN: SHAHDAD, KERMAN PROVINCE",IRAN
1989,12,15,18,43,45.0,"PHILIPPINES: MINDANAO: COTABATO, DAVAO",PHILIPPINES
1989,12,27,23,26,57.0,AUSTRALIA: NEWCASTLE,AUSTRALIA
1990,2,8,7,15,32.2,"PHILIPPINES: BOHOL, CEBU, CAGAYAN DE ORO, CAMIGUIN",PHILIPPINES
1990,2,20,6,53,39.8,JAPAN: NEAR S. COAST OF HONSHU,JAPAN
1990,2,28,23,43,36.6,"CALIFORNIA: S, CLAREMONT, COVINA",CALIFORNIA
1990,3,3,12,16,27.9,FIJI ISLANDS,FIJI ISLANDS
1990,3,4,19,46,19.6,"PAKISTAN: KALAT, QUETTA, MASTUNG",PAKISTAN
1990,3,25,13,22,55.6,"COSTA RICA: PUNTARENAS, SAN JOSE",COSTA RICA
1990,3,25,14,17,18.8,TAJIKISTAN: PAMIR MOUNTAINS,TAJIKISTAN
1990,3,26,22,47,16.7,PHILIPPINES: SANTIAGO,PHILIPPINES
1990,4,2,13,46,31.7,"UNITED KINGDOM: MANCHESTER, LIVERPOOL",UNITED KINGDOM
1990,4,5,21,12,35.5,NORTHERN MARIANA ISLANDS: SAIPAN; GUAM,NORTHERN MARIANA ISLANDS
1990,4,17,1,59,33.4,CHINA: S XINJIANG: WUQIA COUNTY,CHINA
1990,4,18,13,39,19.0,INDONESIA: MINAHASSA PENINSULA: BOLAANG-GORONTALO,INDONESIA
1990,4,18,19,38,8.9,IRAN: HANNA,IRAN
1990,4,26,9,37,15.0,CHINA: QINGHAI PROVINCE: GANGHE-XINGHAI,CHINA
1990,5,5,7,21,29.5,ITALY: POTENZA,ITALY
1990,5,13,4,23,9.6,"NEW ZEALAND: DANNEVIRKE, WELLINGTON",NEW ZEALAND
1990,5,20,2,22,1.6,"SUDAN: JUBA, MAYA; UGANDA: NAKURA",SUDAN
1990,5,24,20,0,8.1,"SUDAN: JUBA, KAPENGURIA",SUDAN
1990,5,30,2,34,5.8,PERU: MOYABAMBA-RIOJO,PERU
1990,5,30,10,40,6.1,"ROMANIA: BUCHAREST, BRAILA, BRASOV",ROMANIA
1990,5,31,0,17,47.8,"ROMANIA: KISHINEV, CIS",ROMANIA
1990,6,8,0,31,50.0,COSTA RICA: SANTIAGO DE PURISCAL,COSTA RICA
1990,6,9,1,14,34.5,"PERU: N, RIOJA, MOYOBAMBA, IQUITOS",PERU
1990,6,14,7,40,56.2,"PHILIPPINES: CULASI, PANAY",PHILIPPINES
